learning_rate,omega,phi_p,phi_g,x,y,best_value,epoch
0.3,0.5133333333333334,1.4444444444444444,2.7777777777777777,9.11500455e-163,-9.76229931e-163,1.0,5560

0.3,0.5133333333333334,1.4444444444444444,3.0,-1.09355960e-162,1.24442605e-162,1.0,5572

0.3,0.5133333333333334,1.6666666666666665,1.0,8.06724132e-163,7.01477575e-163,1.0,5490

0.3,0.5133333333333334,1.6666666666666665,1.2222222222222223,3.28272127e-163,1.46611304e-162,1.0,5524

0.3,0.5133333333333334,1.6666666666666665,1.4444444444444444,1.38225614e-162,5.35440075e-164,1.0,5559

0.3,0.5133333333333334,1.6666666666666665,1.6666666666666665,8.28265625e-164,-1.38833171e-162,1.0,5577

0.3,0.5133333333333334,1.6666666666666665,1.8888888888888888,3.85217019e-163,1.13960718e-162,1.0,5562

0.3,0.5133333333333334,1.6666666666666665,2.111111111111111,-3.48238652e-163,-1.17379299e-162,1.0,5564

0.3,0.5133333333333334,1.6666666666666665,2.333333333333333,-6.33282228e-163,9.93530030e-163,1.0,5564

0.3,0.5133333333333334,1.6666666666666665,2.5555555555555554,-1.27102203e-162,-8.46669970e-163,1.0,5566

0.3,0.5133333333333334,1.6666666666666665,2.7777777777777777,-1.30796991e-162,1.34815007e-162,1.0,5560

0.3,0.5133333333333334,1.6666666666666665,3.0,1.19182837e-162,-6.28539549e-164,1.0,5563

0.3,0.5133333333333334,1.8888888888888888,1.0,-7.12334253e-163,1.19866865e-162,1.0,5501

0.3,0.5133333333333334,1.8888888888888888,1.2222222222222223,-5.03294065e-163,-8.50243672e-163,1.0,5537

0.3,0.5133333333333334,1.8888888888888888,1.4444444444444444,7.31345425e-163,-6.76963074e-163,1.0,5592

0.3,0.5133333333333334,1.8888888888888888,1.6666666666666665,7.85153580e-164,1.06715606e-162,1.0,5568

0.3,0.5133333333333334,1.8888888888888888,1.8888888888888888,-6.94709561e-163,8.09826579e-163,1.0,5560

0.3,0.5133333333333334,1.8888888888888888,2.111111111111111,-3.73412734e-163,1.01693668e-162,1.0,5565

0.3,0.5133333333333334,1.8888888888888888,2.333333333333333,-9.99061891e-163,-3.69581353e-163,1.0,5561

0.3,0.5133333333333334,1.8888888888888888,2.5555555555555554,9.31183841e-163,1.36018586e-163,1.0,5571

0.3,0.5133333333333334,1.8888888888888888,2.7777777777777777,1.05960022e-163,9.33551013e-163,1.0,5561

0.3,0.5133333333333334,1.8888888888888888,3.0,-1.26455462e-162,3.17189749e-163,1.0,5559

0.3,0.5133333333333334,2.111111111111111,1.0,-9.41831283e-163,9.73066312e-163,1.0,5517

0.3,0.5133333333333334,2.111111111111111,1.2222222222222223,5.87801615e-163,-1.30189912e-162,1.0,5549

0.3,0.5133333333333334,2.111111111111111,1.4444444444444444,3.75451220e-164,-8.37059728e-163,1.0,5575

0.3,0.5133333333333334,2.111111111111111,1.6666666666666665,8.20356889e-163,5.78217842e-163,1.0,5583

0.3,0.5133333333333334,2.111111111111111,1.8888888888888888,5.81674473e-163,-9.49118754e-163,1.0,5564

0.3,0.5133333333333334,2.111111111111111,2.111111111111111,1.65117163e-163,-1.13104200e-162,1.0,5563

